11 
4 
X 
Y 
Z 
facies 
3  5.100000e+01 1.000000e+00 0 
10 5.100000e+01 1.000000e+00 1
17 5.100000e+01 1.000000e+00 1 
24 5.100000e+01 1.000000e+00 0
31 5.100000e+01 1.000000e+00 0
38 5.100000e+01 1.000000e+00 1
45 5.100000e+01 1.000000e+00 0 
52 5.100000e+01 1.000000e+00 0 
59 5.100000e+01 1.000000e+00 0
66 5.100000e+01 1.000000e+00 0
73 5.100000e+01 1.000000e+00 0
